age;race;earnwke;employed;unemployed;married;union;ne_states;so_states;ce_states;we_states;government;private;self;educ_lths;educ_hs;educ_somecol;educ_aa;educ_bac;educ_adv;female
45;1;576;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
32;1;678;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
31;1;660;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
43;1;600;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
51;1;668;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
53;1;1538;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
53;1;314.78;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
50;2;30;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
21;3;404;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
56;3;520;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
57;1;;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
53;1;207.69;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1
42;1;310;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1
62;1;2884.61;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
55;1;980;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1
46;1;320;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0
46;1;368;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1
61;1;788.3;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1
58;1;880;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0
60;1;720;0;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
58;1;530;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
52;1;1100;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
27;1;442;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
53;1;250;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
49;1;660;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
47;1;600;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
51;1;576.92;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
20;1;50;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0
50;1;367.5;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
31;1;1153;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
29;1;580;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
44;1;2173;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0
38;1;576;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1
54;2;668;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
37;1;1403.84;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
30;1;673.07;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
54;1;1019.23;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
34;3;403.84;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
51;1;1164.8;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
51;1;730;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
52;1;346;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
46;1;500;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0
33;1;653.84;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
56;1;1057.69;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
54;1;500;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1
38;3;150;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
48;1;1596.15;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
45;1;615.38;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1
58;1;;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1
25;1;697.8;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
21;3;470.7;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
41;1;;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
45;1;320;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
29;1;903.84;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
31;1;720;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
26;1;380;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
21;1;218.75;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
34;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
32;1;591.4;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
38;1;728;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1
23;1;276.92;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
59;1;452;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
53;1;996;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0
53;1;886;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
22;3;730;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1
49;1;769.23;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
47;1;384.61;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
45;1;1700;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
38;1;243;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
20;1;520;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
61;2;1700;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
25;1;680;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
20;1;923;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
19;1;312;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
42;2;961.38;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
41;2;1250;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
33;1;1198;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0
39;1;;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0
44;1;255;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
44;1;795;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
25;1;846.15;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0
25;1;826.92;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1
48;1;596;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
34;1;;1;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
33;1;250;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
46;1;;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
27;1;214.5;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1
24;1;400;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0
58;1;1120.9;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;1
38;1;384.61;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
30;1;826.92;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
59;1;800;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
58;1;1560;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
42;1;;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1
36;1;440;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
33;1;769.23;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
31;1;500;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
44;1;1300;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
51;1;875;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
52;1;2200;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1
56;1;592;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1
28;1;1000;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
27;1;400;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
43;1;855;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
53;1;;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0
43;1;1000;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
31;2;290;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
42;1;137.25;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
55;1;500;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1
60;1;865;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0
60;1;500;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1
45;1;442.3;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
46;1;385.2;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
25;2;400;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1
54;1;;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
49;1;;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1
54;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
53;1;560;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
37;1;1923.07;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
52;1;800;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
58;1;384;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
53;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
51;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1
48;1;646.15;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
34;3;1346.15;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
33;3;480;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
35;1;576.92;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
39;1;680;1;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0
40;1;181.25;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
45;1;640;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
37;1;875;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
48;1;784.61;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
46;1;346.15;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
59;1;969.23;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
58;1;462.5;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
40;1;2884.61;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
45;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
18;1;116;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
19;1;90;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
52;1;346.15;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
30;1;;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1
48;1;1673.07;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
48;1;690.5;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1
52;1;461;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
63;1;846;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
29;1;;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0
52;1;400;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
36;1;506;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
29;1;659.6;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
45;1;1894;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
45;1;2094;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1
52;1;692;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
51;1;1153;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
41;3;352;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
41;3;900;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;1
29;1;679.2;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
23;1;518.4;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
58;1;769.23;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0
48;1;1105.76;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
59;1;865.38;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
56;1;424;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
29;1;1250;0;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0
24;1;200;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
45;1;370;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
57;1;865;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
61;1;;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
34;1;2156.86;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
56;1;1096;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
54;1;336;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1
53;1;;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
53;1;600;1;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1
23;2;460;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
35;2;450;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
63;2;400;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1
49;1;1750;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0
60;1;;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1
39;1;100;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
39;1;850;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
37;1;258.24;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
29;2;130;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1
32;1;600;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
60;3;961;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0
52;3;1250;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1
47;1;576;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
42;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1
54;1;429.1;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1
44;1;1000;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
41;1;1653.84;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
43;1;588;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
49;1;1000;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0
48;1;650;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
43;1;;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1
45;1;1640;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0
20;1;150;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0
40;1;300;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
27;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
30;1;1923;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
30;1;1442;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1
50;1;1826.92;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
55;1;2692.3;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
56;1;673.07;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
54;1;769.23;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
58;1;865.38;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
55;1;807.69;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
59;1;769;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
55;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
47;1;692.3;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
38;1;889.5;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
33;1;2692.3;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
58;1;;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
56;1;;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1
60;1;2884.61;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
32;2;1153;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
33;2;1000;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
36;1;;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0
58;1;360;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
35;1;1076.92;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
31;1;230.76;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
36;1;1405;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
56;1;1230.76;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1
55;1;1057;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0
50;1;711;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1
62;1;366.66;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
57;2;;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
28;3;548.4;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
29;1;810;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
23;3;600;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
55;3;1000;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
57;3;560;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
37;1;;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0
38;1;957;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
44;2;360;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
19;2;217.5;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1
49;1;980.76;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
49;1;1346.15;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
30;1;550;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
58;1;400;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
34;1;961.53;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0
46;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
45;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1
51;1;;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
41;1;900;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
52;1;538.46;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
38;1;540;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0
39;1;669.23;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
48;1;;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
29;1;1250;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
24;1;673.07;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
60;1;1026;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1
38;1;95;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0
35;1;769.23;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
33;1;560;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
22;1;540;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
21;1;585;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
18;1;225;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
50;1;888;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0
26;1;482;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
29;1;673.07;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
43;1;900;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
38;1;2884.61;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
37;1;1000;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
62;2;780;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
47;1;1634.61;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0
45;1;576.92;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
55;2;;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1
44;1;;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
27;1;340;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
26;1;280;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
58;1;2057.69;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
27;1;210;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
50;1;1923.07;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
49;1;1730;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
44;1;2115.38;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
43;1;192.3;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
58;1;882.4;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1
32;1;1057.69;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0
30;1;461.53;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1
21;1;270;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
42;1;300;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
60;1;1507.5;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
60;1;787.5;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
51;1;750;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
48;1;424;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
47;1;460.25;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
53;1;304;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
38;2;1384.61;1;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0
48;1;441.2;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
58;1;;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0
63;1;1153;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
56;1;455;1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1
49;1;100;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
59;1;1700;1;0;1;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0
56;1;350;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
33;1;420;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
61;1;;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0
61;1;1923.07;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
60;3;2884.61;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
61;1;730.76;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1
35;1;540;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
33;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1
45;1;1038.46;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
18;1;34.61;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
29;1;903.84;0;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
28;1;769;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
34;1;538.46;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
46;1;1980;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
49;1;1055;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0
61;1;200;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
60;1;1675.67;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0
54;1;300;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1
44;1;850;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
26;2;400;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
27;2;108;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
27;1;646.15;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1
63;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
61;1;480.76;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1
45;1;460;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
35;3;384.61;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
33;3;288.46;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
30;1;1153;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
51;1;480;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
19;1;192.3;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
46;1;720.16;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
39;3;1634;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
39;3;;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1
